,time,open,high,low,close,tick_volume,spread,real_volume
0,1718280300,1.3734,1.3734199999999999,1.37323,1.37328,168,17,0
1,1718280600,1.37327,1.37329,1.37309,1.3731499999999999,154,18,0
2,1718280900,1.37314,1.37331,1.37309,1.37321,121,14,0
3,1718281200,1.3731900000000001,1.37339,1.3731499999999999,1.37338,178,19,0
4,1718281500,1.37339,1.37354,1.37336,1.37351,161,18,0
5,1718281800,1.3735,1.37389,1.3735,1.37388,250,18,0
6,1718282100,1.37389,1.3740299999999999,1.37382,1.37402,225,18,0
7,1718282400,1.3740299999999999,1.37415,1.37399,1.37405,218,19,0
8,1718282700,1.37406,1.37428,1.37405,1.37428,235,18,0
9,1718283000,1.37428,1.37429,1.3740700000000001,1.37422,222,18,0
10,1718283300,1.37423,1.37426,1.37404,1.37411,177,20,0
11,1718283600,1.37412,1.37424,1.3740299999999999,1.37405,188,18,0
12,1718283900,1.37405,1.37417,1.37399,1.37405,218,15,0
13,1718284200,1.37406,1.37414,1.37392,1.3740299999999999,229,18,0
14,1718284500,1.37402,1.37432,1.37396,1.37421,245,18,0
15,1718284800,1.37422,1.37426,1.37405,1.37405,161,18,0
16,1718285100,1.37405,1.37405,1.3738299999999999,1.37387,180,17,0
17,1718285400,1.37387,1.37414,1.37384,1.37413,219,17,0
18,1718285700,1.37413,1.37433,1.37412,1.37429,173,19,0
19,1718286000,1.37428,1.37428,1.37411,1.37416,166,18,0
20,1718286300,1.37417,1.37426,1.37411,1.37414,114,20,0
21,1718286600,1.37419,1.37443,1.37419,1.37431,173,18,0
22,1718286900,1.37432,1.37484,1.3743,1.3746800000000001,287,16,0
23,1718287200,1.3746800000000001,1.37479,1.37454,1.3746399999999999,255,18,0
24,1718287500,1.37467,1.37484,1.37458,1.3746,159,16,0
25,1718287800,1.37462,1.37469,1.3744100000000001,1.37442,160,19,0
26,1718288100,1.37442,1.3744399999999999,1.37423,1.37443,140,17,0
27,1718288400,1.37443,1.37472,1.3743699999999999,1.37469,169,18,0
28,1718288700,1.3747,1.37479,1.37451,1.37463,156,18,0
29,1718289000,1.37463,1.37494,1.37463,1.37481,314,17,0
30,1718289300,1.37482,1.37489,1.37455,1.37489,279,13,0
31,1718289600,1.37489,1.37504,1.37477,1.37503,282,18,0
32,1718289900,1.3750200000000001,1.37514,1.37485,1.37496,256,19,0
33,1718290200,1.3749500000000001,1.375,1.37473,1.37477,182,17,0
34,1718290500,1.37478,1.37512,1.37476,1.37507,174,17,0
35,1718290800,1.37506,1.3751,1.3747500000000001,1.37481,332,17,0
36,1718291100,1.3748,1.37485,1.37436,1.3743699999999999,284,14,0
37,1718291400,1.3743699999999999,1.37466,1.37427,1.37435,278,13,0
38,1718291700,1.3743400000000001,1.37439,1.3738000000000001,1.37387,294,15,0
39,1718292000,1.37386,1.37388,1.37344,1.37348,324,17,0
40,1718292300,1.37348,1.37369,1.37327,1.37327,383,11,0
41,1718292600,1.37325,1.3740999999999999,1.37137,1.37147,1227,0,0
42,1718292900,1.37146,1.37299,1.37146,1.3728500000000001,1055,13,0
43,1718293200,1.37283,1.37296,1.3721700000000001,1.37284,643,9,0
44,1718293500,1.37286,1.37333,1.3722400000000001,1.37331,738,14,0
45,1718293800,1.37331,1.37366,1.3728,1.3728799999999999,636,14,0
46,1718294100,1.37289,1.37344,1.37279,1.37327,487,12,0
47,1718294400,1.37326,1.37379,1.37307,1.37366,546,11,0
48,1718294700,1.37366,1.37371,1.37316,1.3731900000000001,639,12,0
49,1718295000,1.3731900000000001,1.3734600000000001,1.37299,1.37316,541,14,0
50,1718295300,1.37317,1.37317,1.37247,1.3725100000000001,531,12,0
51,1718295600,1.37252,1.37274,1.37245,1.37256,513,12,0
52,1718295900,1.37256,1.37257,1.37215,1.37221,454,16,0
53,1718296200,1.37221,1.37282,1.3721700000000001,1.37219,685,15,0
54,1718296500,1.3721999999999999,1.37309,1.3721700000000001,1.37287,594,13,0
55,1718296800,1.37287,1.37348,1.37265,1.3733,596,15,0
56,1718297100,1.3733,1.37393,1.37328,1.37371,695,13,0
57,1718297400,1.3737,1.37419,1.3737,1.37415,509,16,0
58,1718297700,1.37416,1.37439,1.37402,1.37428,499,16,0
59,1718298000,1.37428,1.3744100000000001,1.37397,1.37408,561,17,0
60,1718298300,1.3740700000000001,1.37445,1.37399,1.3744100000000001,529,16,0
61,1718298600,1.3744,1.3749799999999999,1.3744,1.37493,517,16,0
62,1718298900,1.37492,1.37516,1.3745,1.3747099999999999,487,15,0
63,1718299200,1.3747099999999999,1.37489,1.37442,1.37486,436,16,0
64,1718299500,1.37486,1.3756,1.37483,1.3753600000000001,366,15,0
65,1718299800,1.3753600000000001,1.37595,1.37528,1.37573,374,15,0
66,1718300100,1.37572,1.37591,1.37531,1.37533,584,11,0
67,1718300400,1.3753199999999999,1.37591,1.37526,1.37569,602,15,0
68,1718300700,1.37569,1.37626,1.37557,1.37614,517,16,0
69,1718301000,1.37613,1.3762400000000001,1.37574,1.37574,495,17,0
70,1718301300,1.37574,1.37582,1.37541,1.37541,519,15,0
71,1718301600,1.37542,1.37592,1.37533,1.37571,419,14,0
72,1718301900,1.37578,1.37621,1.37569,1.3761999999999999,451,16,0
73,1718302200,1.37621,1.37621,1.37548,1.37552,455,14,0
74,1718302500,1.37551,1.37571,1.37543,1.3756,399,17,0
75,1718302800,1.37562,1.37573,1.37521,1.37521,293,17,0
76,1718303100,1.37519,1.37522,1.37496,1.37509,307,17,0
77,1718303400,1.37508,1.37516,1.37449,1.37449,415,18,0
78,1718303700,1.37452,1.37461,1.374,1.37461,468,16,0
79,1718304000,1.3746,1.37507,1.37445,1.37481,351,16,0
80,1718304300,1.37484,1.3750200000000001,1.37465,1.3749799999999999,490,16,0
81,1718304600,1.3749799999999999,1.37535,1.37474,1.3748,448,8,0
82,1718304900,1.3748,1.37483,1.3745,1.3747500000000001,344,16,0
83,1718305200,1.3747500000000001,1.37558,1.3747099999999999,1.37554,403,14,0
84,1718305500,1.37553,1.37589,1.37526,1.37575,431,15,0
85,1718305800,1.37575,1.37581,1.37549,1.37565,421,17,0
86,1718306100,1.37565,1.37595,1.3755899999999999,1.37585,500,15,0
87,1718306400,1.37585,1.37586,1.37552,1.37575,472,17,0
88,1718306700,1.37575,1.37591,1.3755,1.37557,436,15,0
89,1718307000,1.37557,1.37565,1.37535,1.37554,308,16,0
90,1718307300,1.37554,1.3758,1.37551,1.37565,323,17,0
91,1718307600,1.37565,1.37592,1.3756300000000001,1.37573,315,13,0
92,1718307900,1.37574,1.3759700000000001,1.3756300000000001,1.37581,447,14,0
93,1718308200,1.37581,1.37581,1.37531,1.37542,322,16,0
94,1718308500,1.37542,1.37554,1.37501,1.37504,301,17,0
95,1718308800,1.37504,1.3751,1.3744,1.3746,417,0,0
96,1718309100,1.37458,1.37483,1.37449,1.37457,403,16,0
97,1718309400,1.37458,1.37461,1.37418,1.37423,304,16,0
98,1718309700,1.37425,1.37461,1.37424,1.37454,294,16,0
99,1718310000,1.37455,1.3747,1.37442,1.37467,239,15,0
100,1718310300,1.37465,1.3746800000000001,1.3743699999999999,1.37454,283,17,0
101,1718310600,1.37454,1.37506,1.37452,1.3749799999999999,227,17,0
102,1718310900,1.37496,1.37519,1.3749,1.37494,270,18,0
103,1718311200,1.37494,1.37494,1.37469,1.37482,263,17,0
104,1718311500,1.37482,1.37506,1.37477,1.37481,182,16,0
105,1718311800,1.37481,1.37481,1.37461,1.37461,198,17,0
106,1718312100,1.37463,1.37478,1.37446,1.37472,275,18,0
107,1718312400,1.37472,1.37501,1.3746399999999999,1.375,327,18,0
108,1718312700,1.37499,1.37501,1.3745,1.37452,343,16,0
109,1718313000,1.37451,1.37452,1.37428,1.37442,282,18,0
110,1718313300,1.37442,1.37467,1.3743699999999999,1.37458,206,18,0
111,1718313600,1.37458,1.37459,1.37416,1.37423,235,17,0
112,1718313900,1.37424,1.37424,1.3740700000000001,1.37422,257,17,0
113,1718314200,1.37425,1.37431,1.37412,1.37429,223,18,0
114,1718314500,1.37427,1.37455,1.37426,1.37452,180,16,0
115,1718314800,1.37452,1.37455,1.37392,1.37399,220,17,0
116,1718315100,1.37397,1.37417,1.37393,1.37414,164,17,0
117,1718315400,1.37414,1.37421,1.37408,1.37414,289,18,0
118,1718315700,1.37415,1.37423,1.37399,1.3740999999999999,240,14,0
119,1718316000,1.37415,1.37427,1.374,1.37402,235,16,0
120,1718316300,1.37402,1.37416,1.37393,1.37398,245,17,0
121,1718316600,1.37397,1.3740700000000001,1.37394,1.37402,237,17,0
122,1718316900,1.3740299999999999,1.37422,1.3740299999999999,1.37413,192,17,0
123,1718317200,1.37412,1.37413,1.37396,1.37405,100,19,0
124,1718317500,1.37405,1.37419,1.37398,1.37419,159,16,0
125,1718317800,1.37418,1.37431,1.37408,1.37411,196,16,0
126,1718318100,1.3740999999999999,1.37421,1.37402,1.37405,188,18,0
127,1718318400,1.37404,1.37408,1.37393,1.37404,168,20,0
128,1718318700,1.37404,1.37411,1.37391,1.37411,206,19,0
129,1718319000,1.37411,1.37417,1.37393,1.37395,388,17,0
130,1718319300,1.37395,1.37401,1.37352,1.3738000000000001,256,15,0
131,1718319600,1.3738000000000001,1.3738299999999999,1.37338,1.37367,151,17,0
132,1718319900,1.37366,1.3740999999999999,1.37355,1.3740999999999999,108,18,0
133,1718320200,1.3740999999999999,1.37416,1.37393,1.374,54,15,0
134,1718320500,1.37401,1.37405,1.37389,1.3739,114,20,0
135,1718320800,1.37389,1.37389,1.3738299999999999,1.37386,25,20,0
136,1718321100,1.37391,1.37405,1.37385,1.37396,53,17,0
137,1718321400,1.37397,1.37398,1.37366,1.3737,58,18,0
138,1718321700,1.37371,1.37381,1.37355,1.37381,77,17,0
139,1718322000,1.37382,1.37384,1.37379,1.37379,31,20,0
140,1718322300,1.37379,1.37388,1.37375,1.37387,39,18,0
141,1718322600,1.37387,1.37389,1.3737599999999999,1.37377,18,18,0
142,1718322900,1.37377,1.37389,1.37372,1.37374,97,21,0
143,1718323500,1.3732199999999999,1.3734,1.37301,1.3731,31,103,0
144,1718323800,1.37316,1.3734199999999999,1.37298,1.37331,88,92,0
145,1718324100,1.37332,1.37395,1.37327,1.37393,102,65,0
146,1718324400,1.37389,1.37398,1.37357,1.37365,63,70,0
147,1718324700,1.37366,1.37381,1.37351,1.37359,232,34,0
148,1718325000,1.37356,1.37411,1.37355,1.37397,136,56,0
149,1718325300,1.37398,1.3740299999999999,1.3738299999999999,1.37395,49,21,0
150,1718325600,1.37398,1.37406,1.37381,1.37395,110,2,0
151,1718325900,1.37396,1.37401,1.37392,1.37395,58,36,0
152,1718326200,1.37395,1.37402,1.3738000000000001,1.37382,59,23,0
153,1718326500,1.3738299999999999,1.3738299999999999,1.37362,1.37368,84,27,0
154,1718326800,1.37369,1.37435,1.37366,1.37433,120,14,0
155,1718327100,1.37435,1.37435,1.37411,1.37412,12,20,0
156,1718327400,1.37414,1.37414,1.374,1.37401,33,24,0
157,1718327700,1.37401,1.37404,1.37395,1.374,29,24,0
158,1718328000,1.374,1.37404,1.3739,1.37402,63,21,0
159,1718328300,1.37401,1.37413,1.37398,1.37411,73,20,0
160,1718328600,1.3740999999999999,1.37413,1.37406,1.37411,86,21,0
161,1718328900,1.3740999999999999,1.37419,1.37409,1.37417,51,21,0
162,1718329200,1.37416,1.37417,1.3740700000000001,1.37411,73,20,0
163,1718329500,1.3740999999999999,1.37415,1.37409,1.37411,55,20,0
164,1718329800,1.37409,1.37416,1.37409,1.37411,20,23,0
165,1718330100,1.3740999999999999,1.37429,1.3740299999999999,1.37429,72,19,0
166,1718330400,1.37428,1.37438,1.37422,1.37422,86,19,0
167,1718330700,1.37424,1.37432,1.37423,1.37426,59,20,0
168,1718331000,1.37425,1.37427,1.37417,1.37421,59,20,0
169,1718331300,1.37421,1.37424,1.37404,1.37406,52,21,0
170,1718331600,1.37405,1.37426,1.37404,1.37423,99,20,0
171,1718331900,1.37421,1.37425,1.37411,1.37422,60,18,0
172,1718332200,1.3742,1.37422,1.3740999999999999,1.37414,70,21,0
173,1718332500,1.37415,1.3742,1.37414,1.3742,32,20,0
174,1718332800,1.37418,1.37426,1.37409,1.37419,67,18,0
175,1718333100,1.37419,1.37429,1.3740999999999999,1.37424,91,19,0
176,1718333400,1.37423,1.37429,1.37419,1.37425,65,21,0
177,1718333700,1.37426,1.3743699999999999,1.3742,1.3743400000000001,92,21,0
178,1718334000,1.37435,1.37451,1.37424,1.37433,238,17,0
179,1718334300,1.37435,1.37454,1.37431,1.37449,174,20,0
180,1718334600,1.3745,1.37477,1.37449,1.37476,160,17,0
181,1718334900,1.37476,1.37478,1.37469,1.3747500000000001,58,20,0
182,1718335200,1.37476,1.37486,1.3747,1.37479,73,19,0
183,1718335500,1.37479,1.3748,1.3746800000000001,1.3746800000000001,55,21,0
184,1718335800,1.37469,1.3747500000000001,1.37458,1.37469,94,20,0
185,1718336100,1.3746800000000001,1.37476,1.37459,1.3746800000000001,70,20,0
186,1718336400,1.37466,1.37472,1.3746,1.3747,110,20,0
187,1718336700,1.37469,1.37473,1.37458,1.3746800000000001,109,16,0
188,1718337000,1.37467,1.3747099999999999,1.37461,1.37462,87,18,0
189,1718337300,1.37466,1.37485,1.37466,1.37481,120,16,0
190,1718337600,1.37481,1.37483,1.37467,1.37473,162,20,0
191,1718337900,1.37477,1.37477,1.37466,1.37469,109,18,0
192,1718338200,1.3747,1.3747099999999999,1.3745,1.37451,88,20,0
193,1718338500,1.37451,1.3747099999999999,1.3744399999999999,1.37466,167,17,0
194,1718338800,1.37466,1.37473,1.37458,1.37463,176,18,0
195,1718339100,1.37466,1.37466,1.37451,1.37466,166,18,0
196,1718339400,1.37466,1.37469,1.37447,1.37455,268,16,0
197,1718339700,1.37455,1.37458,1.37416,1.37427,177,18,0
198,1718340000,1.37428,1.37429,1.37396,1.37408,187,19,0
199,1718340300,1.37409,1.37412,1.3739,1.37393,175,18,0
