,time,open,high,low,close,tick_volume,spread,real_volume
0,1716262200,0.90875,0.90922,0.90867,0.90902,931,19,0
1,1716264000,0.90902,0.90927,0.90868,0.90908,1712,18,0
2,1716265800,0.90907,0.90951,0.90831,0.90844,2195,17,0
3,1716267600,0.90844,0.90845,0.90666,0.9072,2363,15,0
4,1716269400,0.9072,0.90804,0.90712,0.90797,1752,21,0
5,1716271200,0.90796,0.90827,0.90729,0.90732,1473,18,0
6,1716273000,0.90732,0.9078,0.90726,0.90769,855,21,0
7,1716274800,0.90769,0.9079,0.90736,0.90737,780,19,0
8,1716276600,0.90737,0.90792,0.90724,0.90761,783,20,0
9,1716278400,0.9076,0.90783,0.9075,0.90782,864,22,0
10,1716280200,0.90782,0.90793,0.90759,0.90761,929,21,0
11,1716282000,0.9076,0.9079,0.90738,0.90775,1431,19,0
12,1716283800,0.90775,0.90785,0.90702,0.9071,1416,15,0
13,1716285600,0.90711,0.90866,0.90711,0.90835,1806,22,0
14,1716287400,0.90835,0.90864,0.9082,0.90845,1153,21,0
15,1716289200,0.90846,0.9086,0.90815,0.90852,1227,20,0
16,1716291000,0.90853,0.90853,0.90782,0.90839,899,21,0
17,1716292800,0.90838,0.90925,0.90834,0.90901,992,22,0
18,1716294600,0.90903,0.90917,0.90842,0.90905,689,21,0
19,1716296400,0.90905,0.90922,0.90886,0.90915,913,21,0
20,1716298200,0.90915,0.90916,0.9087,0.90891,936,20,0
21,1716300000,0.90892,0.90912,0.90883,0.90907,965,21,0
22,1716301800,0.90908,0.90953,0.90905,0.90916,1248,20,0
23,1716303600,0.90916,0.90919,0.90867,0.90884,1397,20,0
24,1716305400,0.90887,0.91119,0.90881,0.91104,3571,19,0
25,1716307200,0.91105,0.91152,0.91006,0.91137,4831,0,0
26,1716309000,0.91139,0.91179,0.91114,0.91134,4087,17,0
27,1716310800,0.91135,0.91153,0.91039,0.9104,2560,18,0
28,1716312600,0.9104,0.91084,0.90951,0.90961,2492,21,0
29,1716314400,0.90962,0.91027,0.90957,0.91,1952,19,0
30,1716316200,0.90999,0.91009,0.90939,0.90941,2780,20,0
31,1716318000,0.90939,0.9097,0.90909,0.90948,2075,20,0
32,1716319800,0.9095,0.90968,0.90925,0.90945,1658,21,0
33,1716321600,0.90944,0.90974,0.90935,0.9097,1611,18,0
34,1716323400,0.90969,0.90978,0.90946,0.90977,1173,21,0
35,1716325200,0.90977,0.90995,0.90973,0.9098,1395,22,0
36,1716327000,0.9098,0.90991,0.90959,0.90987,696,22,0
37,1716328800,0.90987,0.9101,0.90977,0.91006,956,23,0
38,1716330600,0.91005,0.91011,0.90979,0.90987,686,23,0
39,1716332400,0.90986,0.90989,0.90962,0.90966,230,21,0
40,1716334200,0.90966,0.91007,0.90964,0.90998,398,21,0
41,1716336000,0.90929,0.90988,0.90891,0.90893,851,31,0
42,1716337800,0.9089,0.9094,0.9082,0.90908,1138,22,0
43,1716339600,0.90899,0.9096,0.90899,0.90943,280,23,0
44,1716341400,0.90941,0.90942,0.90919,0.90929,154,22,0
45,1716343200,0.9093,0.90961,0.90921,0.90953,345,17,0
46,1716345000,0.90954,0.90956,0.90917,0.9092,434,18,0
47,1716346800,0.9092,0.90966,0.90916,0.90951,957,18,0
48,1716348600,0.90952,0.90961,0.90919,0.90929,883,19,0
49,1716350400,0.90927,0.90935,0.9089,0.90922,1398,18,0
50,1716352200,0.90922,0.90967,0.90905,0.9095,1486,16,0
51,1716354000,0.90951,0.91072,0.90941,0.90991,2562,16,0
52,1716355800,0.90989,0.91005,0.90937,0.90969,1353,18,0
53,1716357600,0.90969,0.90986,0.90903,0.90939,1014,17,0
54,1716359400,0.90938,0.90941,0.90897,0.90931,735,17,0
55,1716361200,0.90931,0.90937,0.90888,0.90927,613,17,0
56,1716363000,0.90926,0.90966,0.90903,0.90961,892,18,0
57,1716364800,0.90961,0.90989,0.90956,0.90978,894,16,0
58,1716366600,0.90979,0.91017,0.90974,0.90995,1198,15,0
59,1716368400,0.90991,0.91013,0.90909,0.90915,1682,17,0
60,1716370200,0.90914,0.90959,0.90861,0.90928,1575,18,0
61,1716372000,0.90927,0.90942,0.90876,0.90883,1703,14,0
62,1716373800,0.90881,0.90972,0.90876,0.90952,1768,16,0
63,1716375600,0.90951,0.90957,0.90901,0.90911,1471,16,0
64,1716377400,0.90913,0.91,0.9091,0.90978,1094,16,0
65,1716379200,0.90979,0.90991,0.90954,0.90974,1673,15,0
66,1716381000,0.90972,0.90988,0.9094,0.90986,1292,15,0
67,1716382800,0.90987,0.91002,0.90967,0.90969,1174,16,0
68,1716384600,0.90967,0.90988,0.90951,0.90975,1146,16,0
69,1716386400,0.90976,0.90989,0.90926,0.90931,1079,15,0
70,1716388200,0.90932,0.90933,0.90864,0.90893,2039,13,0
71,1716390000,0.90894,0.90932,0.90879,0.90895,2327,16,0
72,1716391800,0.90897,0.90902,0.9085,0.90866,1669,17,0
73,1716393600,0.90865,0.90898,0.90824,0.90894,1887,15,0
74,1716395400,0.90895,0.90935,0.90877,0.90915,3205,15,0
75,1716397200,0.90916,0.90937,0.90736,0.90741,3114,11,0
76,1716399000,0.90741,0.90816,0.90709,0.9078,2562,16,0
77,1716400800,0.9078,0.90812,0.90742,0.9076,2601,16,0
78,1716402600,0.90759,0.90762,0.90671,0.90675,2501,16,0
79,1716404400,0.90673,0.90742,0.90665,0.90688,1644,18,0
80,1716406200,0.90687,0.90708,0.90667,0.907,1909,15,0
81,1716408000,0.90699,0.90717,0.90665,0.90675,1623,20,0
82,1716409800,0.90675,0.90677,0.90617,0.9062,2347,19,0
83,1716411600,0.90612,0.9064,0.9047,0.90495,3906,9,0
84,1716413400,0.90496,0.9056,0.9049,0.90555,2837,18,0
