,time,open,high,low,close,tick_volume,spread,real_volume
0,1720056000,205.966,205.968,205.964,205.966,25,27,0
1,1720056300,205.966,205.968,205.957,205.967,28,20,0
2,1720056600,205.972,205.972,205.966,205.97,24,21,0
3,1720056900,205.971,205.987,205.971,205.984,22,22,0
4,1720057200,205.985,205.985,205.982,205.985,8,21,0
5,1720057500,205.985,205.988,205.946,205.958,49,2,0
6,1720057800,205.957,205.98,205.95,205.953,32,16,0
7,1720058100,205.953,205.966,205.94,205.965,42,19,0
8,1720058400,205.963,205.986,205.963,205.968,104,10,0
9,1720058700,205.969,206.001,205.969,205.99,50,14,0
10,1720059000,205.991,205.998,205.984,205.996,44,10,0
11,1720059300,205.995,205.995,205.963,205.982,43,9,0
12,1720059600,205.982,205.983,205.958,205.97,67,14,0
13,1720059900,205.971,206.013,205.964,206.013,71,12,0
14,1720060200,206.014,206.016,205.997,206.005,44,11,0
15,1720060500,206.003,206.043,206.002,206.008,72,12,0
16,1720060800,206.009,206.045,206.009,206.042,53,12,0
17,1720061100,206.041,206.056,206.004,206.022,181,9,0
18,1720061400,206.023,206.052,206.013,206.02,156,10,0
19,1720061700,206.021,206.045,205.963,205.977,192,9,0
20,1720062000,205.977,206.013,205.845,205.845,433,6,0
21,1720062300,205.84,205.921,205.824,205.909,315,3,0
22,1720062600,205.909,205.926,205.865,205.905,238,12,0
23,1720062900,205.905,205.918,205.876,205.909,235,4,0
24,1720063200,205.908,205.936,205.891,205.905,172,2,0
25,1720063500,205.902,205.919,205.874,205.918,159,1,0
26,1720063800,205.918,205.921,205.884,205.905,166,8,0
27,1720064100,205.905,205.932,205.896,205.917,149,12,0
28,1720064400,205.917,205.979,205.913,205.951,162,11,0
29,1720064700,205.954,205.966,205.904,205.913,143,11,0
30,1720065000,205.913,205.914,205.755,205.778,527,3,0
31,1720065300,205.78,205.884,205.78,205.845,367,0,0
32,1720065600,205.845,205.853,205.639,205.655,584,3,0
33,1720065900,205.653,205.69,205.492,205.621,811,0,0
34,1720066200,205.62,205.758,205.616,205.727,546,2,0
35,1720066500,205.727,205.772,205.69,205.757,430,7,0
36,1720066800,205.757,205.813,205.741,205.759,425,7,0
37,1720067100,205.758,205.803,205.738,205.785,556,11,0
38,1720067400,205.784,205.794,205.731,205.749,436,10,0
39,1720067700,205.749,205.782,205.74,205.773,383,9,0
40,1720068000,205.78,205.788,205.715,205.756,465,11,0
41,1720068300,205.757,205.765,205.707,205.761,353,16,0
42,1720068600,205.761,205.788,205.736,205.769,263,15,0
43,1720068900,205.77,205.783,205.745,205.745,211,11,0
44,1720069200,205.744,205.746,205.691,205.707,319,10,0
45,1720069500,205.707,205.71,205.67,205.7,251,16,0
46,1720069800,205.699,205.728,205.688,205.722,250,14,0
47,1720070100,205.722,205.77,205.702,205.765,315,13,0
48,1720070400,205.765,205.789,205.753,205.784,232,12,0
49,1720070700,205.784,205.792,205.757,205.778,170,10,0
50,1720071000,205.779,205.79,205.734,205.749,164,10,0
51,1720071300,205.747,205.752,205.71,205.72,233,11,0
52,1720071600,205.72,205.739,205.708,205.712,153,16,0
53,1720071900,205.711,205.749,205.708,205.749,124,17,0
54,1720072200,205.749,205.758,205.742,205.745,94,16,0
55,1720072500,205.744,205.786,205.717,205.777,148,10,0
56,1720072800,205.777,205.779,205.736,205.754,127,8,0
57,1720073100,205.754,205.759,205.704,205.742,84,9,0
58,1720073400,205.745,205.749,205.72,205.732,103,15,0
