,time,open,high,low,close,tick_volume,spread,real_volume
0,1719283500,171.324,171.386,171.292,171.386,689,12,0
1,1719284400,171.385,171.389,171.284,171.33,1373,0,0
2,1719285300,171.33,171.38,171.301,171.324,1175,10,0
3,1719286200,171.324,171.33,171.275,171.295,1030,4,0
4,1719287100,171.293,171.299,171.018,171.088,1691,0,0
5,1719288000,171.092,171.138,170.876,171.035,2293,0,0
6,1719288900,171.034,171.145,171.034,171.116,1536,5,0
7,1719289800,171.118,171.193,171.111,171.175,1718,3,0
8,1719290700,171.175,171.211,171.096,171.103,1084,7,0
9,1719291600,171.103,171.141,171.053,171.129,945,6,0
10,1719292500,171.128,171.169,171.095,171.096,623,3,0
11,1719293400,171.093,171.109,171.041,171.059,1076,6,0
12,1719294300,171.063,171.101,171.048,171.059,792,4,0
13,1719295200,171.061,171.152,171.061,171.135,745,8,0
14,1719296100,171.135,171.136,171.07,171.113,648,3,0
15,1719297000,171.113,171.203,171.109,171.201,602,8,0
16,1719297900,171.201,171.266,171.176,171.255,435,8,0
17,1719298800,171.256,171.281,171.198,171.198,566,8,0
18,1719299700,171.196,171.225,171.173,171.217,532,8,0
19,1719300600,171.222,171.259,171.175,171.214,417,5,0
20,1719301500,171.214,171.244,171.211,171.213,403,9,0
21,1719302400,171.213,171.226,171.159,171.168,467,9,0
22,1719303300,171.166,171.216,171.136,171.139,612,4,0
23,1719304200,171.14,171.229,171.104,171.214,968,4,0
24,1719305100,171.211,171.275,171.192,171.273,659,8,0
25,1719306000,171.277,171.282,171.131,171.145,1173,4,0
26,1719306900,171.145,171.206,171.125,171.194,767,8,0
27,1719307800,171.195,171.222,171.128,171.173,800,6,0
28,1719308700,171.172,171.203,171.102,171.145,1167,6,0
29,1719309600,171.145,171.23,171.061,171.061,1851,6,0
30,1719310500,171.061,171.113,170.931,171.014,1767,2,0
31,1719311400,171.013,171.092,170.985,170.991,1503,5,0
32,1719312300,170.99,171.093,170.929,171.076,1488,4,0
33,1719313200,171.075,171.133,171.05,171.115,1853,5,0
34,1719314100,171.115,171.164,171.056,171.14,1425,7,0
35,1719315000,171.139,171.216,171.117,171.131,1406,4,0
36,1719315900,171.128,171.194,171.114,171.182,1016,4,0
37,1719316800,171.181,171.231,171.094,171.102,1029,8,0
38,1719317700,171.102,171.131,171.059,171.072,1134,7,0
39,1719318600,171.071,171.117,171.061,171.083,972,7,0
40,1719319500,171.082,171.09,170.965,170.988,1341,7,0
41,1719320400,170.987,171.008,170.877,170.923,1903,0,0
42,1719321300,170.922,170.972,170.918,170.968,886,8,0
43,1719322200,170.968,170.974,170.868,170.925,805,5,0
44,1719323100,170.925,170.968,170.898,170.957,836,7,0
45,1719324000,170.955,170.983,170.917,170.971,1036,4,0
46,1719324900,170.971,170.971,170.846,170.85,1041,9,0
47,1719325800,170.851,170.852,170.767,170.77,1300,8,0
48,1719326700,170.77,170.822,170.764,170.771,1037,4,0
49,1719327600,170.766,170.858,170.761,170.856,1327,4,0
50,1719328500,170.857,170.884,170.772,170.783,1165,6,0
51,1719329400,170.783,170.96,170.777,170.935,2109,0,0
52,1719330300,170.936,170.955,170.848,170.915,1817,9,0
53,1719331200,170.918,171.042,170.916,171.005,1753,6,0
54,1719332100,171.002,171.011,170.906,170.928,1573,1,0
55,1719333000,170.928,170.93,170.842,170.887,2397,6,0
56,1719333900,170.888,170.911,170.777,170.828,1740,8,0
57,1719334800,170.83,170.84,170.699,170.761,2518,0,0
58,1719335700,170.762,170.81,170.72,170.747,2047,8,0
59,1719336600,170.746,170.848,170.71,170.825,1710,7,0
60,1719337500,170.819,170.903,170.815,170.872,1814,7,0
61,1719338400,170.872,171.006,170.867,170.996,1931,7,0
62,1719339300,170.997,171.039,170.963,171.008,1299,5,0
63,1719340200,171.007,171.067,170.992,171.003,1316,2,0
