,time,open,high,low,close,tick_volume,spread,real_volume
0,1717470000,2350.63,2351.4,2350.22,2350.97,908,22,0
1,1717470900,2350.97,2351.83,2350.45,2351.6,699,23,0
2,1717471800,2351.6,2352.61,2351.07,2352.02,876,21,0
3,1717472700,2352.02,2352.18,2349.89,2350.59,972,21,0
4,1717473600,2350.62,2352.32,2348.29,2349.06,2614,21,0
5,1717474500,2349.07,2349.21,2347.04,2347.58,2202,21,0
6,1717475400,2347.62,2348.42,2343.23,2344.41,1964,21,0
7,1717476300,2344.47,2347.55,2343.49,2347.13,2079,21,0
8,1717477200,2347.14,2349.59,2346.2,2348.41,1857,21,0
9,1717478100,2348.41,2348.61,2346.74,2347.01,905,21,0
10,1717479000,2347.02,2347.81,2345.78,2346.44,1516,21,0
11,1717479900,2346.54,2347.76,2345.91,2346.76,1510,21,0
12,1717480800,2346.75,2346.87,2345.05,2345.34,1231,21,0
13,1717481700,2345.33,2346.34,2344.92,2345.24,1000,21,0
14,1717482600,2345.23,2345.9,2344.18,2345.32,820,21,0
15,1717483500,2345.31,2346.48,2344.82,2345.85,955,21,0
16,1717484400,2345.85,2347.65,2345.21,2347.29,1130,21,0
17,1717485300,2347.29,2348.61,2347.16,2348.2,719,21,0
18,1717486200,2348.18,2348.61,2347.36,2348.21,628,21,0
19,1717487100,2348.21,2349.73,2347.78,2349.15,684,21,0
20,1717488000,2349.14,2349.27,2348.37,2348.66,524,21,0
21,1717488900,2348.66,2349.29,2347.79,2348.03,878,21,0
22,1717489800,2348.05,2349.47,2347.68,2348.59,1729,21,0
23,1717490700,2348.6,2349.06,2347.24,2347.7,1158,21,0
24,1717491600,2347.71,2351.28,2347.18,2350.56,2443,21,0
25,1717492500,2350.56,2351.74,2348.36,2349.08,2206,21,0
26,1717493400,2349.08,2349.16,2346.42,2347.44,1903,22,0
27,1717494300,2347.44,2348.4,2344.39,2344.57,2024,21,0
28,1717495200,2344.57,2345.22,2342.86,2343.63,2257,21,0
29,1717496100,2343.63,2344.39,2342.59,2343.34,1873,21,0
30,1717497000,2343.36,2344.01,2341.24,2342.09,1857,21,0
31,1717497900,2342.09,2342.67,2338.78,2339.92,2130,21,0
32,1717498800,2339.93,2339.97,2335.07,2335.29,3413,21,0
33,1717499700,2335.33,2337.27,2335.03,2335.39,2614,21,0
34,1717500600,2335.38,2336.02,2333.54,2335.06,2083,21,0
35,1717501500,2335.06,2335.97,2332.53,2333.49,1906,21,0
36,1717502400,2333.49,2334.34,2326.86,2330.27,3277,21,0
37,1717503300,2330.28,2332.13,2329.07,2329.22,2851,21,0
38,1717504200,2329.26,2331.49,2329.14,2331.23,2143,21,0
39,1717505100,2331.24,2332.55,2329.94,2329.94,2247,21,0
40,1717506000,2329.94,2332.52,2329.91,2332.37,1994,21,0
41,1717506900,2332.32,2334.62,2332.29,2333.58,1907,21,0
42,1717507800,2333.58,2334.38,2331.18,2331.38,1812,21,0
43,1717508700,2331.4,2331.41,2328.86,2329.18,1959,21,0
44,1717509600,2329.14,2329.77,2326.75,2328.28,2242,21,0
45,1717510500,2328.28,2328.4,2325.5,2325.51,2075,21,0
46,1717511400,2325.49,2327.83,2325.37,2327.07,1657,21,0
47,1717512300,2327.06,2328.49,2326.2,2328.09,1697,21,0
48,1717513200,2328.08,2329.99,2326.82,2328.33,2545,21,0
49,1717514100,2328.38,2332.9,2328.01,2332.82,2756,21,0
50,1717515000,2332.82,2334.18,2331.39,2332.65,2991,21,0
51,1717515900,2332.66,2335.79,2331.76,2334.9,2316,21,0
52,1717516800,2334.99,2336.64,2331.7,2334.58,4045,21,0
53,1717517700,2334.58,2337.71,2333.79,2336.94,3656,21,0
54,1717518600,2336.96,2336.96,2326.92,2327.04,4738,21,0
55,1717519500,2326.88,2329.34,2322.09,2324.1,5084,21,0
56,1717520400,2324.18,2332.1,2321.01,2321.4,6299,21,0
57,1717521300,2321.3,2322.29,2315.68,2320.71,5366,21,0
58,1717522200,2320.75,2323.28,2316.39,2320.43,4232,21,0
59,1717523100,2320.41,2321.2,2316.99,2317.61,4114,21,0
60,1717524000,2317.67,2326.66,2317.53,2326.54,3871,21,0
61,1717524900,2326.54,2327.98,2324.27,2326.21,3251,21,0
62,1717525800,2326.23,2328.59,2324.96,2327.71,2699,21,0
63,1717526700,2327.71,2328.05,2325.16,2325.97,2467,21,0
64,1717527600,2325.99,2329.57,2324.07,2324.84,2480,21,0
65,1717528500,2324.9,2325.31,2322.71,2323.71,2009,21,0
66,1717529400,2323.71,2325.86,2322.41,2325.06,2266,21,0
67,1717530300,2325.04,2326.51,2322.71,2324.07,2443,21,0
68,1717531200,2324.0,2326.57,2323.72,2326.4,2170,21,0
69,1717532100,2326.39,2327.85,2325.0,2327.42,2309,21,0
70,1717533000,2327.38,2330.22,2327.38,2328.95,2105,21,0
71,1717533900,2328.95,2329.53,2327.72,2328.65,1771,21,0
72,1717534800,2328.68,2329.68,2327.03,2327.84,1732,21,0
73,1717535700,2327.85,2329.61,2327.4,2327.74,1617,21,0
74,1717536600,2327.77,2327.91,2326.17,2326.92,1241,21,0
75,1717537500,2326.92,2328.41,2326.84,2328.41,1235,21,0
76,1717538400,2328.34,2328.47,2326.39,2327.02,1287,21,0
77,1717539300,2327.03,2327.7,2325.92,2327.25,1186,21,0
78,1717540200,2327.26,2327.27,2326.07,2326.73,1311,21,0
79,1717541100,2326.74,2327.88,2326.17,2327.14,1383,21,0
80,1717542000,2327.31,2327.6,2326.64,2326.85,532,21,0
81,1717542900,2326.85,2326.92,2326.28,2326.47,395,22,0
82,1717543800,2326.46,2326.75,2325.93,2326.04,440,21,0
83,1717544700,2326.05,2327.39,2326.05,2326.74,622,21,0
84,1717549200,2327.14,2328.13,2326.3,2327.82,306,21,0
85,1717550100,2327.77,2328.09,2327.34,2327.55,208,21,0
86,1717551000,2327.62,2327.75,2327.29,2327.5,196,27,0
87,1717551900,2327.48,2327.75,2327.3,2327.65,187,27,0
88,1717552800,2327.64,2328.12,2327.43,2327.99,219,25,0
89,1717553700,2327.99,2328.31,2327.67,2327.8,237,23,0
90,1717554600,2327.83,2328.42,2327.28,2327.88,438,21,0
91,1717555500,2327.84,2328.74,2327.73,2328.61,695,21,0
92,1717556400,2328.64,2328.9,2327.82,2328.05,927,21,0
93,1717557300,2328.05,2329.04,2327.52,2328.75,735,22,0
94,1717558200,2328.72,2329.44,2328.42,2329.1,863,21,0
95,1717559100,2329.14,2329.42,2327.97,2328.18,1130,21,0
96,1717560000,2328.18,2328.8,2325.97,2327.21,2148,21,0
97,1717560900,2327.21,2327.84,2326.02,2327.8,1422,21,0
