,time,open,high,low,close,tick_volume,spread,real_volume
0,1718037000,199.333,199.47,199.332,199.379,3990,25,0
1,1718038800,199.381,199.507,199.301,199.44,2681,25,0
2,1718040600,199.442,199.561,199.43,199.516,3275,25,0
3,1718042400,199.514,199.708,199.496,199.699,2929,27,0
4,1718044200,199.699,199.789,199.647,199.778,1810,17,0
5,1718046000,199.778,199.875,199.774,199.845,2246,15,0
6,1718047800,199.845,199.855,199.797,199.815,1571,28,0
7,1718049600,199.815,199.943,199.785,199.803,2323,24,0
8,1718051400,199.803,199.93,199.781,199.907,1425,25,0
9,1718053200,199.907,199.922,199.809,199.825,1727,30,0
10,1718055000,199.825,200.014,199.819,199.992,1457,26,0
11,1718056800,199.992,200.032,199.938,199.956,1352,28,0
12,1718058600,199.956,199.956,199.857,199.872,1344,28,0
13,1718060400,199.872,199.939,199.834,199.929,573,28,0
14,1718062200,199.928,199.938,199.893,199.893,558,32,0
15,1718064000,199.791,199.896,199.675,199.885,528,74,0
16,1718065800,199.892,199.909,199.783,199.834,1567,40,0
17,1718067600,199.825,199.897,199.825,199.854,1322,21,0
18,1718069400,199.851,199.902,199.825,199.89,1096,32,0
19,1718071200,199.887,199.927,199.849,199.849,812,28,0
20,1718073000,199.85,199.867,199.807,199.833,926,27,0
21,1718074800,199.833,200.042,199.832,200.009,1814,24,0
22,1718076600,200.008,200.149,199.963,200.089,2345,21,0
23,1718078400,200.088,200.111,199.968,200.055,1680,23,0
24,1718080200,200.053,200.138,200.034,200.132,1953,27,0
25,1718082000,200.132,200.163,200.085,200.161,1247,29,0
26,1718083800,200.161,200.245,200.117,200.244,1106,23,0
27,1718085600,200.244,200.296,200.191,200.25,1334,27,0
28,1718087400,200.249,200.283,200.191,200.222,840,27,0
29,1718089200,200.221,200.27,200.2,200.248,903,26,0
30,1718091000,200.249,200.328,200.243,200.259,1413,26,0
31,1718092800,200.259,200.304,200.251,200.26,1000,27,0
32,1718094600,200.26,200.345,200.133,200.298,1903,2,0
33,1718096400,200.299,200.379,200.035,200.168,3463,12,0
34,1718098200,200.167,200.184,199.958,200.04,2387,26,0
35,1718100000,200.04,200.067,199.945,200.053,2686,22,0
36,1718101800,200.052,200.19,200.047,200.163,2809,23,0
37,1718103600,200.164,200.306,200.103,200.305,2763,17,0
38,1718105400,200.304,200.349,200.014,200.044,2685,18,0
39,1718107200,200.043,200.224,199.939,200.085,3839,18,0
40,1718109000,200.084,200.229,200.078,200.218,3193,20,0
41,1718110800,200.218,200.378,200.178,200.339,3444,17,0
42,1718112600,200.336,200.377,200.145,200.163,3417,25,0
43,1718114400,200.164,200.207,200.084,200.183,3132,24,0
44,1718116200,200.183,200.2,200.045,200.108,3713,22,0
45,1718118000,200.103,200.114,199.907,199.967,3873,23,0
46,1718119800,199.967,200.019,199.805,199.926,4262,25,0
47,1718121600,199.928,200.083,199.846,199.951,4243,14,0
48,1718123400,199.951,199.991,199.723,199.765,4614,17,0
49,1718125200,199.767,199.976,199.665,199.906,5509,21,0
50,1718127000,199.913,200.031,199.886,199.969,4287,23,0
51,1718128800,199.97,200.176,199.961,200.079,4191,20,0
52,1718130600,200.081,200.22,200.081,200.128,2279,22,0
53,1718132400,200.128,200.199,200.09,200.132,2025,24,0
54,1718134200,200.132,200.325,200.111,200.315,1642,20,0
55,1718136000,200.315,200.315,200.09,200.096,2694,2,0
56,1718137800,200.094,200.109,200.018,200.03,1513,27,0
57,1718139600,200.03,200.081,199.997,200.077,1669,28,0
58,1718141400,200.081,200.142,200.07,200.121,1890,25,0
59,1718143200,200.12,200.179,200.06,200.07,1577,27,0
60,1718145000,200.07,200.15,200.055,200.14,1650,26,0
61,1718146800,200.14,200.161,200.094,200.106,471,20,0
62,1718148600,200.105,200.181,200.102,200.164,820,31,0
63,1718150400,199.969,200.098,199.945,200.054,284,125,0
64,1718152200,200.054,200.15,200.053,200.124,916,68,0
65,1718154000,200.124,200.177,200.084,200.148,600,39,0
66,1718155800,200.147,200.189,200.137,200.165,309,32,0
67,1718157600,200.172,200.195,200.161,200.179,381,34,0
68,1718159400,200.179,200.196,200.074,200.14,928,24,0
69,1718161200,200.14,200.233,200.105,200.116,1399,26,0
70,1718163000,200.116,200.184,200.046,200.133,2016,22,0
71,1718164800,200.135,200.225,200.058,200.107,2542,20,0
72,1718166600,200.104,200.178,200.056,200.174,1915,19,0
73,1718168400,200.173,200.208,200.142,200.189,1417,21,0
74,1718170200,200.189,200.27,200.184,200.266,1641,27,0
75,1718172000,200.26,200.303,200.246,200.303,1261,25,0
76,1718173800,200.303,200.327,200.27,200.28,1152,22,0
77,1718175600,200.281,200.281,200.202,200.26,1119,28,0
78,1718177400,200.26,200.316,200.246,200.303,965,26,0
79,1718179200,200.304,200.329,200.251,200.329,1099,28,0
80,1718181000,200.33,200.441,200.33,200.439,2082,23,0
81,1718182800,200.434,200.493,200.308,200.369,2836,24,0
82,1718184600,200.369,200.411,200.281,200.337,2769,20,0
83,1718186400,200.338,200.508,200.328,200.408,2006,26,0
84,1718188200,200.406,200.554,200.406,200.506,2784,17,0
85,1718190000,200.507,200.667,200.492,200.622,2781,18,0
86,1718191800,200.622,200.701,200.593,200.667,1620,23,0
87,1718193600,200.668,200.668,200.528,200.606,2468,23,0
