,time,open,high,low,close,tick_volume,spread,real_volume
0,1720468860,160.728,160.739,160.727,160.735,37,4,0
1,1720468920,160.734,160.738,160.734,160.736,32,14,0
2,1720468980,160.735,160.737,160.734,160.734,32,14,0
3,1720469040,160.734,160.742,160.731,160.737,41,11,0
4,1720469100,160.737,160.739,160.731,160.736,52,13,0
5,1720469160,160.736,160.736,160.729,160.73,12,14,0
6,1720469220,160.73,160.73,160.716,160.716,28,11,0
7,1720469280,160.716,160.727,160.715,160.727,36,8,0
8,1720469340,160.726,160.728,160.725,160.727,19,14,0
9,1720469400,160.727,160.73,160.715,160.715,23,13,0
10,1720469460,160.715,160.724,160.715,160.724,19,12,0
11,1720469520,160.723,160.723,160.709,160.709,13,11,0
12,1720469580,160.71,160.713,160.71,160.71,17,12,0
13,1720469640,160.71,160.711,160.709,160.709,14,15,0
14,1720469700,160.71,160.711,160.709,160.711,22,14,0
15,1720469760,160.712,160.712,160.698,160.699,33,11,0
16,1720469820,160.699,160.704,160.697,160.699,32,14,0
17,1720469880,160.698,160.701,160.688,160.688,43,11,0
18,1720469940,160.689,160.698,160.688,160.698,39,12,0
19,1720470000,160.7,160.701,160.687,160.688,26,13,0
20,1720470060,160.687,160.688,160.685,160.687,9,14,0
21,1720470120,160.689,160.699,160.687,160.698,21,10,0
22,1720470180,160.697,160.699,160.696,160.696,33,14,0
23,1720470240,160.696,160.7,160.696,160.696,20,13,0
24,1720470300,160.697,160.7,160.696,160.698,20,14,0
25,1720470360,160.699,160.706,160.697,160.699,31,10,0
26,1720470420,160.698,160.714,160.698,160.714,31,12,0
27,1720470480,160.714,160.729,160.713,160.727,38,13,0
28,1720470540,160.728,160.739,160.724,160.736,38,12,0
29,1720470600,160.737,160.741,160.725,160.74,25,5,0
30,1720470660,160.739,160.743,160.738,160.74,28,10,0
31,1720470720,160.74,160.744,160.737,160.737,24,12,0
32,1720470780,160.739,160.74,160.735,160.737,24,13,0
33,1720470840,160.737,160.738,160.725,160.727,38,9,0
34,1720470900,160.727,160.727,160.725,160.726,13,13,0
35,1720470960,160.727,160.73,160.726,160.728,30,13,0
36,1720471020,160.73,160.737,160.726,160.729,29,9,0
37,1720471080,160.729,160.73,160.727,160.728,36,15,0
38,1720471140,160.729,160.729,160.726,160.726,26,14,0
39,1720471200,160.726,160.727,160.724,160.726,14,13,0
40,1720471260,160.726,160.726,160.722,160.724,13,13,0
41,1720471320,160.724,160.728,160.723,160.727,14,13,0
42,1720471380,160.726,160.728,160.69,160.699,39,3,0
43,1720471440,160.698,160.701,160.695,160.697,50,14,0
44,1720471500,160.698,160.7,160.697,160.698,27,14,0
45,1720471560,160.698,160.7,160.698,160.699,8,15,0
46,1720471620,160.699,160.701,160.699,160.699,6,15,0
47,1720471680,160.699,160.717,160.699,160.714,17,8,0
48,1720471740,160.714,160.718,160.713,160.715,17,14,0
49,1720471800,160.715,160.722,160.712,160.715,49,10,0
50,1720471860,160.713,160.713,160.701,160.712,23,7,0
51,1720471920,160.712,160.712,160.695,160.697,27,8,0
52,1720471980,160.698,160.701,160.696,160.697,24,11,0
53,1720472040,160.697,160.699,160.689,160.696,65,10,0
54,1720472100,160.697,160.703,160.696,160.697,34,12,0
55,1720472160,160.697,160.699,160.689,160.689,19,11,0
56,1720472220,160.688,160.688,160.683,160.685,15,12,0
57,1720472280,160.686,160.689,160.683,160.689,13,12,0
58,1720472340,160.691,160.715,160.688,160.715,54,8,0
59,1720472400,160.715,160.716,160.711,160.713,24,12,0
60,1720472460,160.713,160.714,160.71,160.712,16,13,0
61,1720472520,160.712,160.714,160.71,160.713,22,13,0
62,1720472580,160.712,160.714,160.71,160.713,26,12,0
63,1720472640,160.713,160.735,160.712,160.734,35,8,0
64,1720472700,160.733,160.74,160.733,160.737,32,14,0
65,1720472760,160.738,160.74,160.737,160.739,37,14,0
66,1720472820,160.739,160.746,160.738,160.741,47,12,0
67,1720472880,160.741,160.744,160.739,160.74,36,12,0
68,1720472940,160.74,160.754,160.74,160.752,34,10,0
69,1720473000,160.752,160.76,160.752,160.752,29,13,0
70,1720473060,160.753,160.758,160.746,160.749,43,12,0
71,1720473120,160.748,160.749,160.734,160.735,110,11,0
72,1720473180,160.735,160.736,160.724,160.729,51,12,0
73,1720473240,160.729,160.738,160.728,160.736,79,13,0
74,1720473300,160.737,160.738,160.735,160.736,64,14,0
75,1720473360,160.735,160.738,160.734,160.738,19,15,0
76,1720473420,160.738,160.738,160.734,160.734,4,13,0
77,1720473480,160.734,160.734,160.734,160.734,1,17,0
78,1720473540,160.734,160.735,160.734,160.735,4,16,0
79,1720473600,160.735,160.738,160.735,160.736,20,15,0
80,1720473660,160.736,160.736,160.736,160.736,1,16,0
81,1720473720,160.736,160.738,160.736,160.736,5,15,0
82,1720473780,160.736,160.736,160.725,160.73,9,10,0
83,1720473840,160.733,160.736,160.733,160.735,15,15,0
84,1720473900,160.736,160.738,160.736,160.737,28,15,0
85,1720473960,160.738,160.751,160.737,160.748,20,8,0
86,1720474020,160.747,160.752,160.745,160.75,14,13,0
87,1720474080,160.75,160.753,160.75,160.751,26,14,0
88,1720474140,160.751,160.755,160.751,160.753,15,14,0
89,1720474200,160.754,160.755,160.753,160.753,18,14,0
90,1720474260,160.753,160.755,160.753,160.754,7,14,0
91,1720474320,160.754,160.754,160.753,160.753,4,12,0
92,1720474380,160.753,160.753,160.752,160.752,2,12,0
93,1720474440,160.752,160.752,160.752,160.752,1,17,0
94,1720474500,160.752,160.754,160.752,160.754,2,15,0
95,1720474560,160.754,160.755,160.753,160.753,7,13,0
96,1720474620,160.753,160.762,160.752,160.762,8,10,0
97,1720474680,160.763,160.777,160.762,160.764,12,7,0
98,1720474740,160.764,160.764,160.75,160.762,44,5,0
99,1720474800,160.762,160.766,160.762,160.763,10,12,0
100,1720474860,160.763,160.765,160.752,160.753,31,12,0
101,1720474920,160.753,160.762,160.752,160.758,31,6,0
102,1720474980,160.758,160.758,160.753,160.753,15,13,0
103,1720475040,160.753,160.753,160.753,160.753,1,16,0
104,1720475100,160.753,160.753,160.751,160.751,3,14,0
105,1720475160,160.751,160.754,160.751,160.752,14,14,0
106,1720475220,160.752,160.755,160.752,160.754,4,11,0
107,1720475280,160.754,160.774,160.754,160.77,22,9,0
108,1720475340,160.77,160.783,160.77,160.78,23,9,0
109,1720475400,160.779,160.792,160.778,160.792,60,6,0
110,1720475460,160.792,160.794,160.784,160.791,25,10,0
111,1720475520,160.79,160.794,160.788,160.79,31,13,0
112,1720475580,160.791,160.805,160.79,160.801,20,11,0
113,1720475640,160.801,160.812,160.801,160.803,30,11,0
114,1720475700,160.803,160.803,160.789,160.8,44,9,0
115,1720475760,160.801,160.812,160.787,160.787,52,9,0
116,1720475820,160.788,160.799,160.785,160.786,52,9,0
117,1720475880,160.784,160.785,160.77,160.773,51,9,0
118,1720475940,160.773,160.8,160.771,160.783,109,0,0
119,1720476000,160.784,160.786,160.756,160.757,56,5,0
120,1720476060,160.759,160.759,160.732,160.748,44,5,0
121,1720476120,160.749,160.761,160.749,160.758,52,10,0
122,1720476180,160.759,160.761,160.757,160.758,53,13,0
123,1720476240,160.759,160.76,160.744,160.747,48,7,0
124,1720476300,160.746,160.758,160.745,160.749,39,4,0
125,1720476360,160.748,160.76,160.748,160.758,45,9,0
126,1720476420,160.757,160.76,160.755,160.759,28,13,0
127,1720476480,160.762,160.762,160.759,160.759,15,14,0
128,1720476540,160.762,160.767,160.758,160.758,26,13,0
129,1720476600,160.759,160.761,160.742,160.743,55,6,0
130,1720476660,160.744,160.747,160.742,160.744,56,14,0
131,1720476720,160.743,160.745,160.737,160.737,38,13,0
132,1720476780,160.737,160.745,160.737,160.744,92,12,0
133,1720476840,160.745,160.758,160.744,160.755,83,9,0
134,1720476900,160.755,160.759,160.748,160.748,50,8,0
135,1720476960,160.747,160.751,160.745,160.748,73,12,0
136,1720477020,160.749,160.75,160.746,160.748,137,12,0
137,1720477080,160.747,160.757,160.746,160.751,116,10,0
138,1720477140,160.751,160.756,160.749,160.749,121,11,0
139,1720477200,160.75,160.755,160.747,160.75,48,11,0
140,1720477260,160.754,160.761,160.754,160.761,13,13,0
141,1720477320,160.761,160.762,160.759,160.762,6,14,0
142,1720477380,160.762,160.763,160.759,160.763,10,14,0
143,1720477440,160.762,160.775,160.762,160.774,18,11,0
144,1720477500,160.774,160.776,160.774,160.775,15,15,0
145,1720477560,160.774,160.794,160.774,160.789,20,10,0
146,1720477620,160.789,160.789,160.786,160.787,5,13,0
147,1720477680,160.787,160.787,160.775,160.775,16,14,0
148,1720477740,160.775,160.775,160.767,160.767,17,11,0
149,1720477800,160.767,160.771,160.761,160.763,34,8,0
150,1720477860,160.763,160.774,160.763,160.773,20,15,0
151,1720477920,160.772,160.773,160.77,160.773,19,15,0
152,1720477980,160.773,160.775,160.772,160.774,15,14,0
153,1720478040,160.774,160.774,160.772,160.773,3,16,0
154,1720478100,160.775,160.786,160.773,160.78,31,6,0
155,1720478160,160.778,160.778,160.764,160.765,28,8,0
156,1720478220,160.765,160.765,160.759,160.761,13,13,0
157,1720478280,160.762,160.764,160.759,160.762,13,14,0
158,1720478340,160.763,160.764,160.761,160.762,23,14,0
159,1720478400,160.762,160.765,160.762,160.764,10,14,0
160,1720478460,160.764,160.769,160.764,160.764,9,13,0
161,1720478520,160.764,160.767,160.754,160.762,11,8,0
162,1720478580,160.762,160.762,160.753,160.754,30,11,0
163,1720478640,160.754,160.766,160.75,160.762,24,12,0
164,1720478700,160.762,160.765,160.759,160.762,16,12,0
165,1720478760,160.761,160.766,160.756,160.763,18,13,0
166,1720478820,160.763,160.766,160.761,160.766,14,13,0
167,1720478880,160.766,160.766,160.762,160.765,8,13,0
168,1720478940,160.765,160.767,160.763,160.764,10,14,0
169,1720479000,160.764,160.782,160.764,160.78,22,5,0
170,1720479060,160.779,160.779,160.773,160.774,10,13,0
171,1720479120,160.774,160.776,160.773,160.775,20,13,0
172,1720479180,160.776,160.781,160.775,160.778,45,12,0
173,1720479240,160.778,160.79,160.778,160.788,30,11,0
174,1720479300,160.79,160.791,160.775,160.776,44,9,0
175,1720479360,160.777,160.78,160.774,160.774,38,13,0
176,1720479420,160.773,160.773,160.762,160.769,109,12,0
177,1720479480,160.768,160.781,160.768,160.778,97,10,0
178,1720479540,160.777,160.786,160.776,160.786,94,12,0
179,1720479600,160.786,160.787,160.775,160.775,8,9,0
180,1720479660,160.776,160.777,160.776,160.776,3,16,0
181,1720479720,160.776,160.777,160.776,160.777,6,16,0
182,1720479780,160.779,160.779,160.776,160.777,3,15,0
183,1720479840,160.777,160.777,160.77,160.772,9,15,0
184,1720479900,160.772,160.786,160.772,160.786,10,14,0
185,1720479960,160.79,160.79,160.786,160.786,7,15,0
186,1720480020,160.786,160.788,160.785,160.788,10,13,0
