,time,open,high,low,close,tick_volume,spread,real_volume
0,1719282600,159.669,159.683,159.635,159.64,438,4,0
1,1719283500,159.64,159.694,159.615,159.692,459,4,0
2,1719284400,159.693,159.694,159.595,159.615,931,0,0
3,1719285300,159.615,159.654,159.587,159.624,910,4,0
4,1719286200,159.623,159.623,159.549,159.567,682,1,0
5,1719287100,159.566,159.568,159.333,159.386,1525,0,0
6,1719288000,159.392,159.444,159.183,159.337,2023,0,0
7,1719288900,159.347,159.449,159.341,159.438,1245,0,0
8,1719289800,159.437,159.489,159.42,159.46,1241,3,0
9,1719290700,159.46,159.498,159.382,159.395,893,0,0
10,1719291600,159.395,159.415,159.346,159.402,888,1,0
11,1719292500,159.401,159.438,159.368,159.369,643,3,0
12,1719293400,159.369,159.37,159.304,159.329,873,3,0
13,1719294300,159.329,159.378,159.309,159.323,582,0,0
14,1719295200,159.322,159.38,159.322,159.358,469,3,0
15,1719296100,159.359,159.381,159.318,159.373,481,1,0
16,1719297000,159.373,159.463,159.371,159.463,480,7,0
17,1719297900,159.463,159.493,159.42,159.476,401,2,0
18,1719298800,159.475,159.502,159.424,159.427,674,5,0
19,1719299700,159.426,159.46,159.42,159.452,547,2,0
20,1719300600,159.458,159.501,159.405,159.429,472,5,0
21,1719301500,159.43,159.46,159.421,159.422,288,5,0
22,1719302400,159.422,159.432,159.343,159.345,423,5,0
23,1719303300,159.345,159.372,159.295,159.298,581,4,0
24,1719304200,159.299,159.399,159.268,159.383,890,2,0
25,1719305100,159.383,159.45,159.369,159.447,521,4,0
26,1719306000,159.449,159.459,159.384,159.418,891,4,0
27,1719306900,159.418,159.477,159.399,159.475,553,4,0
28,1719307800,159.475,159.499,159.43,159.433,478,5,0
29,1719308700,159.434,159.482,159.376,159.473,889,4,0
30,1719309600,159.476,159.543,159.459,159.459,1160,2,0
31,1719310500,159.459,159.51,159.424,159.453,1011,4,0
32,1719311400,159.454,159.481,159.418,159.423,729,4,0
33,1719312300,159.423,159.483,159.367,159.482,970,1,0
34,1719313200,159.483,159.507,159.438,159.465,1008,1,0
35,1719314100,159.464,159.509,159.446,159.496,806,3,0
36,1719315000,159.496,159.513,159.421,159.434,785,2,0
37,1719315900,159.434,159.477,159.415,159.47,670,7,0
38,1719316800,159.471,159.506,159.446,159.46,602,4,0
39,1719317700,159.46,159.511,159.438,159.465,634,2,0
40,1719318600,159.463,159.489,159.448,159.47,446,0,0
41,1719319500,159.471,159.472,159.42,159.437,572,2,0
42,1719320400,159.437,159.437,159.287,159.339,1297,0,0
43,1719321300,159.341,159.375,159.326,159.375,743,5,0
44,1719322200,159.374,159.415,159.362,159.386,423,4,0
45,1719323100,159.385,159.425,159.361,159.423,528,6,0
46,1719324000,159.423,159.474,159.412,159.469,701,0,0
47,1719324900,159.47,159.473,159.445,159.449,403,6,0
48,1719325800,159.449,159.469,159.416,159.426,743,5,0
49,1719326700,159.426,159.464,159.414,159.455,600,4,0
50,1719327600,159.455,159.463,159.424,159.459,679,3,0
51,1719328500,159.459,159.502,159.455,159.461,701,4,0
52,1719329400,159.461,159.642,159.461,159.634,1540,0,0
53,1719330300,159.635,159.665,159.599,159.658,1189,4,0
54,1719331200,159.663,159.664,159.613,159.663,1112,5,0
55,1719332100,159.663,159.696,159.645,159.687,818,2,0
56,1719333000,159.688,159.688,159.596,159.634,1464,4,0
57,1719333900,159.634,159.639,159.558,159.62,1054,4,0
58,1719334800,159.618,159.709,159.582,159.661,1623,0,0
59,1719335700,159.661,159.684,159.645,159.664,1411,6,0
60,1719336600,159.663,159.677,159.62,159.66,1009,5,0
61,1719337500,159.66,159.718,159.648,159.682,1060,7,0
62,1719338400,159.683,159.723,159.669,159.72,1077,4,0
63,1719339300,159.721,159.738,159.719,159.734,1292,7,0
64,1719340200,159.735,159.751,159.675,159.711,942,5,0
65,1719341100,159.71,159.712,159.655,159.678,839,2,0
66,1719342000,159.678,159.705,159.67,159.687,621,2,0
67,1719342900,159.687,159.698,159.67,159.685,790,6,0
68,1719343800,159.686,159.712,159.681,159.709,498,7,0
