,time,open,high,low,close,tick_volume,spread,real_volume
0,1720056000,1.27446,1.27447,1.27445,1.27445,7,5,0
1,1720056300,1.27445,1.27448,1.27439,1.2744,29,5,0
2,1720056600,1.2744,1.27444,1.2744,1.27444,14,17,0
3,1720056900,1.27444,1.27453,1.27444,1.27446,25,14,0
4,1720057200,1.27446,1.2745199999999999,1.27446,1.2744900000000001,49,14,0
5,1720057500,1.2744900000000001,1.27454,1.27447,1.27447,45,14,0
6,1720057800,1.2745,1.27455,1.27446,1.27447,16,15,0
7,1720058100,1.27447,1.2744900000000001,1.27444,1.27444,14,13,0
8,1720058400,1.27444,1.27445,1.27431,1.27431,22,9,0
9,1720058700,1.27432,1.27437,1.27431,1.27436,22,11,0
10,1720059000,1.27436,1.27436,1.27435,1.27436,5,14,0
11,1720059300,1.27437,1.27438,1.27435,1.27435,14,12,0
12,1720059600,1.27436,1.27446,1.27435,1.27438,32,5,0
13,1720059900,1.27439,1.27444,1.27436,1.2744,28,13,0
14,1720060200,1.2744,1.27441,1.27436,1.27437,11,12,0
15,1720060500,1.27437,1.27443,1.27434,1.27443,29,13,0
16,1720060800,1.27443,1.27458,1.27443,1.27458,38,9,0
17,1720061100,1.27458,1.27459,1.27445,1.2744900000000001,78,9,0
18,1720061400,1.27448,1.27461,1.27448,1.27461,97,7,0
19,1720061700,1.2746,1.27473,1.2745600000000001,1.27466,98,11,0
20,1720062000,1.27467,1.27487,1.27463,1.2748,214,9,0
21,1720062300,1.27478,1.27488,1.27464,1.27464,93,13,0
22,1720062600,1.27464,1.27468,1.27443,1.27467,123,11,0
23,1720062900,1.27467,1.2748300000000001,1.27463,1.27466,145,10,0
24,1720063200,1.27466,1.27467,1.2745,1.27457,78,11,0
25,1720063500,1.2745600000000001,1.27457,1.27445,1.27453,91,12,0
26,1720063800,1.27453,1.27467,1.27447,1.27461,112,11,0
27,1720064100,1.27461,1.27465,1.27459,1.27462,75,12,0
28,1720064400,1.27462,1.2747,1.27461,1.27466,42,13,0
29,1720064700,1.27467,1.2747600000000001,1.27464,1.27471,75,12,0
30,1720065000,1.2747,1.27496,1.2747,1.27496,130,13,0
31,1720065300,1.27496,1.27503,1.27491,1.27493,94,12,0
32,1720065600,1.27494,1.27515,1.27494,1.27511,114,9,0
33,1720065900,1.27511,1.27524,1.27488,1.27493,194,11,0
34,1720066200,1.27493,1.27499,1.27488,1.27489,116,11,0
35,1720066500,1.27489,1.27497,1.27466,1.27466,143,12,0
36,1720066800,1.27467,1.27491,1.27464,1.27485,168,13,0
37,1720067100,1.27487,1.27497,1.2748300000000001,1.27493,91,13,0
38,1720067400,1.27494,1.2751000000000001,1.27488,1.27496,168,12,0
39,1720067700,1.27496,1.27496,1.27481,1.27494,121,11,0
40,1720068000,1.27494,1.27508,1.27492,1.27508,153,14,0
41,1720068300,1.27508,1.2751299999999999,1.27501,1.27505,127,14,0
42,1720068600,1.27503,1.27511,1.27487,1.27511,119,11,0
43,1720068900,1.27512,1.27512,1.275,1.275,127,11,0
44,1720069200,1.275,1.27507,1.27495,1.27496,51,11,0
45,1720069500,1.27496,1.27498,1.2747,1.27471,141,12,0
46,1720069800,1.2747,1.27489,1.2747,1.27484,63,14,0
47,1720070100,1.27484,1.27489,1.27471,1.27472,97,15,0
48,1720070400,1.27471,1.2748599999999999,1.27471,1.27485,48,15,0
49,1720070700,1.2748599999999999,1.2748599999999999,1.27472,1.27473,93,13,0
50,1720071000,1.27473,1.2747899999999999,1.27473,1.2747600000000001,86,12,0
51,1720071300,1.27477,1.27477,1.27463,1.27464,64,10,0
52,1720071600,1.27464,1.27464,1.2744900000000001,1.27453,74,13,0
53,1720071900,1.27453,1.27462,1.27451,1.27462,60,14,0
54,1720072200,1.27462,1.27463,1.27458,1.2746,21,15,0
